id,input,category,source,quality_score,difficulty_level,metadata
Cursor Prompts_text_4,"refactor-target: The calculateTotal function in utils.ts needs refactoring. (Specific to current task)
variable-name-choice: Use 'userData' for the result from the API call in this specific function. (Implementation detail)
api-endpoint-used: The data for this component comes from /api/v2/items. (Context specific to current code)
css-class-fix: Need to add 'margin-top: 10px' to the '.card-title' element in this view. (Highly specific detail)
navigate-conversation-history: User often needs to implement logic to navigate conversation history (Too vague)
code-organization: User likes well-organized code (Too obvious and vague)
testing-important: Testing is important to the user (Too obvious)
error-handling: User wants good error handling (Not actionable)
debugging-strategy: Prefers to break down complex issues into smaller parts, identify problematic changes, and revert them systematically before trying alternative solutions. (Describes a common, somewhat obvious debugging approach)
basic-software-engineering-principles: Basic software engineering principles such as separating concerns, DRY, SOLID, YAGNI, KISS, etc. (Too obvious and vague)",code_generation,AI Tool: Cursor Prompts,0.8,medium,"{""tool_name"": ""Cursor Prompts"", ""file_type"": ""text"", ""section_index"": 4, ""created_at"": 1758221332.1589065}"
Cursor Prompts_text_5,"- **Do not generate memories from conversations where the user's message does not warrant a memory:**
    *   **Example Scenario:** The user asks if a specific implementation detail is correct, and the assistant confirms and explains why.
    *   **Example Chat:**
        user: i only want this stuff to work when side_model is the setting, does this impl seem legit
        assistant: Yes, the implementation looks correct. 1. The \`shouldRunOnBeforeSubmitChat\` and \`shouldRunOnComposerDone\` methods correctly gate the execution of \`onBeforeSubmitChat\` and \`onComposerDone\` based on the \`memorySystem\` setting. 2. Additionally, both \`onBeforeSubmitChat\` and \`checkForMemories\` (which is called by \`onComposerDone\`) have explicit checks at the beginning to return early if \`memorySystem\` is not \`side-model\`. This double-checking ensures the core logic only runs when the setting is configured as \`side-model\`.
    *   **Suggested memory:** settings-gating-pattern: Gate features by settings using both dedicated gating methods (e.g., \`shouldRun...\`) and explicit checks within the core logic functions.
    *   **Why it's a bad memory:** This interaction doesn't warrant a memory. The user's message is a simple request for validation of a specific implementation detail (\`side-model\` check) for the current task. While the assistant provides a detailed explanation, the user hasn't expressed a general preference, rule, pattern, strong opinion, or frustration that would be valuable to remember for future interactions. Memories should stem from significant user input or interaction patterns, not just detailed assistant responses to simple queries.",code_generation,AI Tool: Cursor Prompts,0.8,medium,"{""tool_name"": ""Cursor Prompts"", ""file_type"": ""text"", ""section_index"": 5, ""created_at"": 1758221332.1589065}"
Cursor Prompts_text_6,"*   **Example Scenario:** The user asks a very specific technical question about an ongoing refactor, and the assistant provides a targeted answer.
    *   **Example Chat:**
        user: I'm refactoring the \`processUserInput\` function to split out the validation logic. Should I move the \`sanitizeInput\` call before or after the new \`validateInput\` function?
        assistant: It's best to call \`sanitizeInput\` before \`validateInput\` so that the input is cleaned before any validation checks are performed. This ensures that validation operates on safe, normalized data.
    *   **Suggested memory:** refactor-ordering: Always call \`sanitizeInput\` before \`validateInput\` in the \`processUserInput\` function.
    *   **Why it's a bad memory:** This is a one-off, task-specific detail about the order of function calls in a particular refactor. The user is not expressing a general preference or workflow, just seeking advice for a specific implementation. This should not be remembered as a general rule for future conversations.",code_generation,AI Tool: Cursor Prompts,0.8,medium,"{""tool_name"": ""Cursor Prompts"", ""file_type"": ""text"", ""section_index"": 6, ""created_at"": 1758221332.1589065}"
Cursor Prompts_text_8,"<examples_should_remember>
Examples of memories that SHOULD be remembered:
function-size-preference: Keep functions under 50 lines to maintain readability (Specific and actionable)
prefer-async-await: Use async/await style rather than promise chaining (Clear preference that affects code)
typescript-strict-mode: Always enable strictNullChecks and noImplicitAny in TypeScript projects (Specific configuration)
test-driven-development: Write tests before implementing a new feature (Clear workflow preference)
prefer-svelte: Prefer Svelte for new UI work over React (Clear technology choice)
run-npm-install: Run 'npm install' to install dependencies before running terminal commands (Specific workflow step)
frontend-layout: The frontend of the codebase uses tailwind css (Specific technology choice)
</examples_should_remember>",code_generation,AI Tool: Cursor Prompts,0.8,medium,"{""tool_name"": ""Cursor Prompts"", ""file_type"": ""text"", ""section_index"": 8, ""created_at"": 1758221332.1589065}"
Cursor Prompts_text_9,"<labeling_instructions>
The label should be descriptive of the general concept being captured.
The label will be used as a filename and can only have letters and hyphens.
</labeling_instructions>",code_generation,AI Tool: Cursor Prompts,0.8,medium,"{""tool_name"": ""Cursor Prompts"", ""file_type"": ""text"", ""section_index"": 9, ""created_at"": 1758221332.1589065}"
Cursor Prompts_text_10,"<formatting_instructions>
Return your response in the following JSON format:
{
	""explanation"": ""Explain here, for every negative example, why the memory below does *not* violate any of the negative criteria. Be specific about which negative criteria it avoids."",
	""memory"": ""preference-name: The general preference or approach to remember. DO NOT include specific details from the current conversation. Keep it short, to max 3 sentences. Do not use examples that refer to the conversation.""
}",code_generation,AI Tool: Cursor Prompts,0.8,medium,"{""tool_name"": ""Cursor Prompts"", ""file_type"": ""text"", ""section_index"": 10, ""created_at"": 1758221332.1589065}"
Cursor Prompts_text_11,"If no memory is needed, return exactly: ""no_memory_needed""
</formatting_instructions>",code_generation,AI Tool: Cursor Prompts,0.8,medium,"{""tool_name"": ""Cursor Prompts"", ""file_type"": ""text"", ""section_index"": 11, ""created_at"": 1758221332.1589065}"
promptbase_code_generation_2,Implement a binary search algorithm in JavaScript,code_generation,promptbase,0.892274858858074,hard,"{""community_rating"": 3.375689132762253, ""usage_count"": 91, ""author"": ""user_473""}"
promptbase_code_generation_3,Write a SQL query to find the top 10 customers by revenue,code_generation,promptbase,0.6604243874003319,medium,"{""community_rating"": 4.17614139349804, ""usage_count"": 629, ""author"": ""user_336""}"
promptbase_code_generation_4,Create a React component for a todo list,code_generation,promptbase,0.9203395136958167,hard,"{""community_rating"": 3.79049944434197, ""usage_count"": 544, ""author"": ""user_654""}"
diffusiondb_creative_writing_1,Create a poem about the changing seasons,creative_writing,diffusiondb,0.6644115423846197,easy,"{""original_source"": ""Stable Diffusion"", ""image_count"": 76, ""popularity_score"": 0.6247209380483776}"
diffusiondb_creative_writing_2,Describe a magical forest with talking animals,creative_writing,diffusiondb,0.6180384719906671,medium,"{""original_source"": ""Stable Diffusion"", ""image_count"": 94, ""popularity_score"": 0.34423051158298806}"
diffusiondb_creative_writing_4,Create a story about a lost civilization,creative_writing,diffusiondb,0.7638575543726345,medium,"{""original_source"": ""Stable Diffusion"", ""image_count"": 58, ""popularity_score"": 0.1841146258878934}"
diffusiondb_technical_documentation_1,Document the steps to set up a development environment,technical_documentation,diffusiondb,0.7698690967182199,hard,"{""original_source"": ""Stable Diffusion"", ""image_count"": 60, ""popularity_score"": 0.24278759119953802}"
diffusiondb_technical_documentation_3,Explain the principles of object-oriented programming,technical_documentation,diffusiondb,0.6220280083226813,easy,"{""original_source"": ""Stable Diffusion"", ""image_count"": 26, ""popularity_score"": 0.727732595278714}"
promptbase_reasoning_0,"Solve this logic puzzle: If all roses are flowers and some flowers are red, what can we conclude?",reasoning,promptbase,0.7620622606224224,medium,"{""community_rating"": 3.6246791734340476, ""usage_count"": 266, ""author"": ""user_529""}"
promptbase_reasoning_1,Analyze the pros and cons of renewable energy adoption,reasoning,promptbase,0.7424623335547296,medium,"{""community_rating"": 4.334315700554152, ""usage_count"": 796, ""author"": ""user_355""}"
promptbase_reasoning_2,Explain the reasoning behind the scientific method,reasoning,promptbase,0.7722933682295091,medium,"{""community_rating"": 3.6525697525407805, ""usage_count"": 606, ""author"": ""user_69""}"
